ds,y,measurement
2009-07-18T15:00:00Z,7.214504414151139,views
2009-07-19T15:00:00Z,7.2841348061952,views
2009-07-20T15:00:00Z,7.540090320145321,views
2009-07-21T15:00:00Z,7.47477218239787,views
2009-07-22T15:00:00Z,7.82923253754359,views
2009-07-23T15:00:00Z,7.68109900153636,views
2009-07-24T15:00:00Z,7.72973533138505,views
2009-07-25T15:00:00Z,7.3031700512368,views
2009-07-26T15:00:00Z,7.282073658093459,views
2009-07-27T15:00:00Z,7.48549160803075,views
2009-07-28T15:00:00Z,7.61874237767041,views
2009-07-29T15:00:00Z,7.693937325509269,views
2009-07-30T15:00:00Z,7.539558829301031,views
2009-07-31T15:00:00Z,7.43838353004431,views
2009-08-01T15:00:00Z,7.273786317844889,views
2009-08-02T15:00:00Z,7.35564110297425,views
2009-08-03T15:00:00Z,7.65822752616135,views
2009-08-04T15:00:00Z,7.843456404376121,views
2009-08-05T15:00:00Z,8.36846113761584,views
2009-08-06T15:00:00Z,8.1721644521119,views
2009-08-07T15:00:00Z,7.81156848934518,views
2009-08-08T15:00:00Z,7.57507169950756,views
2009-08-09T15:00:00Z,7.6586995582683,views
2009-08-10T15:00:00Z,7.86633892304654,views
2009-08-11T15:00:00Z,7.78113850984502,views
2009-08-12T15:00:00Z,7.754910272021429,views
2009-08-13T15:00:00Z,7.7088596010471795,views
2009-08-14T15:00:00Z,8.20712916807133,views
2009-08-15T15:00:00Z,7.711548979629151,views
2009-08-16T15:00:00Z,7.734558844354759,views
2009-08-17T15:00:00Z,7.96762673933382,views
2009-08-18T15:00:00Z,8.40380050406115,views
2009-08-19T15:00:00Z,8.29279885820037,views
2009-08-20T15:00:00Z,7.985484356733821,views
2009-08-21T15:00:00Z,8.67180090964268,views
2009-08-22T15:00:00Z,7.7823903355874595,views
2009-08-23T15:00:00Z,7.78696700261487,views
2009-08-24T15:00:00Z,7.9466175632444696,views
2009-08-25T15:00:00Z,8.173575486634151,views
2009-08-26T15:00:00Z,7.809541324653409,views
2009-08-27T15:00:00Z,7.80302664363222,views
2009-08-28T15:00:00Z,8.05134093329298,views
2009-08-29T15:00:00Z,7.973155433444131,views
2009-08-30T15:00:00Z,7.86901937649902,views
2009-08-31T15:00:00Z,8.162516250140179,views
2009-09-01T15:00:00Z,8.040124664448381,views
2009-09-02T15:00:00Z,7.963460066638969,views
2009-09-03T15:00:00Z,7.83834331555712,views
2009-09-04T15:00:00Z,7.913155185928071,views
2009-09-05T15:00:00Z,7.95331834656043,views
2009-09-06T15:00:00Z,8.07620452723903,views
2009-09-07T15:00:00Z,7.98241634682773,views
2009-09-08T15:00:00Z,8.1285852003745,views
2009-09-09T15:00:00Z,7.954723334497911,views
2009-09-10T15:00:00Z,8.1101268019411,views
2009-09-11T15:00:00Z,8.21365270303,views
2009-09-12T15:00:00Z,8.04686951095958,views
2009-09-13T15:00:00Z,8.9242570208881,views
2009-09-14T15:00:00Z,8.61721950548336,views
2009-09-15T15:00:00Z,8.51959031601596,views
2009-09-16T15:00:00Z,8.014335737299419,views
2009-09-17T15:00:00Z,8.057694194815591,views
2009-09-18T15:00:00Z,8.10440130792161,views
2009-09-19T15:00:00Z,7.99395754757357,views
2009-09-20T15:00:00Z,8.431853144249219,views
2009-09-21T15:00:00Z,9.73820008829795,views
2009-09-22T15:00:00Z,10.1799822793473,views
2009-09-24T15:00:00Z,8.361941906144951,views
2009-09-28T15:00:00Z,9.94884325425692,views
2009-09-29T15:00:00Z,8.75904072752422,views
2009-09-30T15:00:00Z,8.251663923605589,views
2009-10-01T15:00:00Z,8.07868822922987,views
2009-10-02T15:00:00Z,8.173575486634151,views
2009-10-03T15:00:00Z,7.88908440703551,views
2009-10-04T15:00:00Z,9.09985563880091,views
2009-10-05T15:00:00Z,9.40656483393913,views
2009-10-06T15:00:00Z,9.16440114003474,views
2009-10-07T15:00:00Z,8.487352349405219,views
2009-10-08T15:00:00Z,8.431417414394831,views
2009-10-09T15:00:00Z,8.2776661608515,views
2009-10-10T15:00:00Z,8.312135107648409,views
2009-10-11T15:00:00Z,8.790116892892469,views
2009-10-12T15:00:00Z,10.280038650479598,views
2009-10-13T15:00:00Z,9.07577987858049,views
2009-10-17T15:00:00Z,8.69918135930895,views
2009-10-18T15:00:00Z,9.08658956454001,views
2009-10-19T15:00:00Z,8.86149186428691,views
2009-10-20T15:00:00Z,8.54441917766983,views
2009-10-21T15:00:00Z,8.44762872803033,views
2009-10-22T15:00:00Z,8.25270667656764,views
2009-10-23T15:00:00Z,8.109826276018481,views
2009-10-24T15:00:00Z,8.136810863675539,views
2009-10-25T15:00:00Z,8.7268056084461,views
2009-10-26T15:00:00Z,9.382695764458289,views
2009-10-27T15:00:00Z,8.578288290776051,views
2009-10-28T15:00:00Z,8.23880116587155,views
2009-10-29T15:00:00Z,8.12237124340655,views
2009-10-30T15:00:00Z,8.05515773181968,views
2009-10-31T15:00:00Z,7.83241092718792,views
2009-11-01T15:00:00Z,8.89754559870933,views
2009-11-02T15:00:00Z,8.72566970568704,views
2009-11-03T15:00:00Z,8.56407677731509,views
2009-11-04T15:00:00Z,8.219056661060598,views
2009-11-05T15:00:00Z,8.14757773620177,views
2009-11-06T15:00:00Z,8.0013550258267,views
2009-11-07T15:00:00Z,7.78945456608667,views
2009-11-08T15:00:00Z,8.81195017753998,views
2009-11-09T15:00:00Z,9.00220857828241,views
2009-11-10T15:00:00Z,8.59304250369967,views
2009-11-11T15:00:00Z,8.28197705886776,views
2009-11-12T15:00:00Z,8.46505743699571,views
2009-11-13T15:00:00Z,8.494743062578651,views
2009-11-14T15:00:00Z,8.40514368760761,views
2009-11-16T15:00:00Z,10.558699193753,views
2009-11-17T15:00:00Z,9.12456459495478,views
2009-11-18T15:00:00Z,8.73182058296211,views
2009-11-19T15:00:00Z,8.528924114291941,views
2009-11-20T15:00:00Z,8.505120610181969,views
2009-11-21T15:00:00Z,8.27639470486331,views
2009-11-23T15:00:00Z,9.123910643977801,views
2009-11-24T15:00:00Z,8.58597270681106,views
2009-11-25T15:00:00Z,8.31556648356428,views
2009-11-26T15:00:00Z,8.66112036022288,views
2009-11-27T15:00:00Z,8.925720273560222,views
2009-11-28T15:00:00Z,8.44139147799996,views
2009-11-29T15:00:00Z,9.2277872855799,views
2009-11-30T15:00:00Z,9.26473385580652,views
2009-12-01T15:00:00Z,9.274910142625481,views
2009-12-02T15:00:00Z,8.39298958795693,views
2009-12-03T15:00:00Z,8.585225601808059,views
2009-12-04T15:00:00Z,8.42376124662369,views
2009-12-05T15:00:00Z,8.33782726244791,views
2009-12-06T15:00:00Z,9.05975001334368,views
2009-12-07T15:00:00Z,9.29825967001407,views
2009-12-08T15:00:00Z,8.76186337327473,views
2009-12-09T15:00:00Z,8.50754681436443,views
2009-12-10T15:00:00Z,8.399310150759518,views
2009-12-11T15:00:00Z,8.52357279838028,views
2009-12-12T15:00:00Z,8.37953902611744,views
2009-12-13T15:00:00Z,9.091106284052481,views
2009-12-14T15:00:00Z,9.76198159024195,views
2009-12-15T15:00:00Z,8.92956770782534,views
2009-12-16T15:00:00Z,8.530701541441031,views
2009-12-17T15:00:00Z,8.58709231879591,views
2009-12-18T15:00:00Z,9.79784922051313,views
2009-12-19T15:00:00Z,8.66475075577385,views
2009-12-20T15:00:00Z,9.17232692977797,views
2009-12-21T15:00:00Z,9.201400530406712,views
2009-12-22T15:00:00Z,9.33052053223229,views
2009-12-23T15:00:00Z,8.68457030082437,views
2009-12-24T15:00:00Z,8.50248556254396,views
2009-12-25T15:00:00Z,8.28878581042693,views
2009-12-26T15:00:00Z,8.29804166137157,views
2009-12-27T15:00:00Z,9.16293424957891,views
2009-12-28T15:00:00Z,9.547954813176169,views
2009-12-29T15:00:00Z,9.01724094201035,views
2009-12-30T15:00:00Z,8.78492762605832,views
2009-12-31T15:00:00Z,8.38662882139512,views
2010-01-01T15:00:00Z,8.334471554600942,views
2010-01-02T15:00:00Z,8.53601494565683,views
2010-01-03T15:00:00Z,8.70863965598719,views
2010-01-04T15:00:00Z,8.73004395324502,views
2010-01-05T15:00:00Z,8.37562962709445,views
2010-01-06T15:00:00Z,8.318986125392058,views
2010-01-07T15:00:00Z,8.46442512587758,views
2010-01-08T15:00:00Z,8.5972974356579,views
2010-01-09T15:00:00Z,8.92279162396964,views
2010-01-10T15:00:00Z,9.49167735686812,views
2010-01-11T15:00:00Z,9.21014035197352,views
2010-01-12T15:00:00Z,8.67795057029435,views
2010-01-13T15:00:00Z,8.60226936377136,views
2010-01-14T15:00:00Z,8.61450137388324,views
2010-01-15T15:00:00Z,8.65886634973238,views
2010-01-16T15:00:00Z,8.77940359789435,views
2010-01-17T15:00:00Z,11.007932796396698,views
2010-01-18T15:00:00Z,9.753245889205589,views
2010-01-19T15:00:00Z,9.22513045744882,views
2010-01-20T15:00:00Z,9.0177260256968,views
2010-01-21T15:00:00Z,8.936955604225231,views
2010-01-22T15:00:00Z,9.009325172734972,views
2010-01-25T15:00:00Z,11.484062920285098,views
2010-01-26T15:00:00Z,10.264234195844901,views
2010-01-27T15:00:00Z,9.694431800539538,views
2010-01-28T15:00:00Z,9.44041981429151,views
2010-01-29T15:00:00Z,9.35374783527091,views
2010-01-30T15:00:00Z,9.22847494217167,views
2010-01-31T15:00:00Z,9.30392178559771,views
2010-02-01T15:00:00Z,10.2401740519157,views
2010-02-02T15:00:00Z,9.91595945403145,views
2010-02-03T15:00:00Z,10.1115174660403,views
2010-02-04T15:00:00Z,9.85859478364539,views
2010-02-05T15:00:00Z,10.1190020766858,views
2010-02-06T15:00:00Z,10.000568890186699,views
2010-02-07T15:00:00Z,11.1914521795828,views
2010-02-09T15:00:00Z,10.463331885781699,views
2010-02-10T15:00:00Z,9.654064192201439,views
2010-02-11T15:00:00Z,9.119758993744949,views
2010-02-12T15:00:00Z,8.79573360595074,views
2010-02-13T15:00:00Z,8.44848599340645,views
2010-02-14T15:00:00Z,8.2666784433059,views
2010-02-15T15:00:00Z,8.218517577489589,views
2010-02-16T15:00:00Z,8.24249315318763,views
2010-02-17T15:00:00Z,8.00803284696931,views
2010-02-18T15:00:00Z,8.0452677166078,views
2010-02-19T15:00:00Z,7.9287663216267,views
2010-02-20T15:00:00Z,7.745002803515839,views
2010-02-21T15:00:00Z,7.86633892304654,views
2010-02-22T15:00:00Z,7.94165125293056,views
2010-02-24T15:00:00Z,8.310414994188289,views
2010-02-25T15:00:00Z,7.82803803212583,views
2010-02-26T15:00:00Z,7.87359778968554,views
2010-02-27T15:00:00Z,7.757051142032009,views
2010-02-28T15:00:00Z,7.72621265050753,views
2010-03-01T15:00:00Z,7.775275846486861,views
2010-03-02T15:00:00Z,7.795234929002169,views
2010-03-03T15:00:00Z,7.74975340627444,views
2010-03-04T15:00:00Z,8.06808962627824,views
2010-03-05T15:00:00Z,8.72583205652757,views
2010-03-06T15:00:00Z,7.654443226470111,views
2010-03-07T15:00:00Z,7.60339933974067,views
2010-03-08T15:00:00Z,7.7531942698843395,views
2010-03-09T15:00:00Z,7.77022320415879,views
2010-03-10T15:00:00Z,7.631431664576911,views
2010-03-11T15:00:00Z,7.543802867501509,views
2010-03-12T15:00:00Z,7.604396348796341,views
2010-03-13T15:00:00Z,7.58426481838906,views
2010-03-14T15:00:00Z,7.5109777520140995,views
2010-03-15T15:00:00Z,7.67461749736436,views
2010-03-16T15:00:00Z,7.71289096149013,views
2010-03-17T15:00:00Z,7.701652362642231,views
2010-03-18T15:00:00Z,7.63819824428578,views
2010-03-19T15:00:00Z,7.562681246721881,views
2010-03-20T15:00:00Z,7.4036702900123705,views
2010-03-21T15:00:00Z,7.466227556215481,views
2010-03-22T15:00:00Z,7.612336837167749,views
2010-03-23T15:00:00Z,7.80180040190897,views
2010-03-24T15:00:00Z,8.028781162487151,views
2010-03-25T15:00:00Z,7.73017479524622,views
2010-03-26T15:00:00Z,7.63964228785801,views
2010-03-27T15:00:00Z,7.56320059235807,views
2010-03-28T15:00:00Z,7.4866133131399595,views
2010-03-29T15:00:00Z,7.507690077819901,views
2010-03-30T15:00:00Z,7.65396918047877,views
2010-03-31T15:00:00Z,7.612831030407361,views
2010-04-01T15:00:00Z,7.454141078146679,views
2010-04-02T15:00:00Z,7.3670770598810105,views
2010-04-03T15:00:00Z,7.45298232946546,views
2010-04-04T15:00:00Z,7.47873482556787,views
2010-04-05T15:00:00Z,7.985143931198619,views
2010-04-06T15:00:00Z,7.82164312623998,views
2010-04-07T15:00:00Z,7.66058546170326,views
2010-04-08T15:00:00Z,7.5595594960077,views
2010-04-09T15:00:00Z,7.57660976697304,views
2010-04-10T15:00:00Z,7.4500795698074995,views
2010-04-11T15:00:00Z,7.498869733976929,views
2010-04-12T15:00:00Z,7.51588908521513,views
2010-04-13T15:00:00Z,7.60837447438078,views
2010-04-14T15:00:00Z,7.586296307152719,views
2010-04-15T15:00:00Z,7.680637427560941,views
2010-04-16T15:00:00Z,7.784889295655099,views
2010-04-17T15:00:00Z,7.5522372875608,views
2010-04-18T15:00:00Z,7.5989004568714105,views
2010-04-19T15:00:00Z,7.648263030901919,views
2010-04-20T15:00:00Z,7.669961995473581,views
2010-04-21T15:00:00Z,7.855544677915661,views
2010-04-22T15:00:00Z,8.09651291750159,views
2010-04-23T15:00:00Z,8.92105701815743,views
2010-04-24T15:00:00Z,8.3986348552921,views
2010-04-25T15:00:00Z,7.98820359702258,views
2010-04-26T15:00:00Z,8.002694162283941,views
2010-04-27T15:00:00Z,8.07309119969315,views
2010-04-28T15:00:00Z,7.983098940710889,views
2010-04-29T15:00:00Z,7.84619881549743,views
2010-04-30T15:00:00Z,7.78655180642871,views
2010-05-01T15:00:00Z,7.444833273892191,views
2010-05-02T15:00:00Z,7.5422134631933995,views
2010-05-03T15:00:00Z,7.6425241342329,views
2010-05-04T15:00:00Z,7.651120175702701,views
2010-05-05T15:00:00Z,7.51152464839087,views
2010-05-06T15:00:00Z,7.67693714581808,views
2010-05-07T15:00:00Z,7.9912539298402,views
2010-05-08T15:00:00Z,7.441906728051619,views
2010-05-09T15:00:00Z,7.38398945797851,views
2010-05-10T15:00:00Z,7.60589000105312,views
2010-05-11T15:00:00Z,7.58680353516258,views
2010-05-12T15:00:00Z,7.6211951628098396,views
2010-05-13T15:00:00Z,7.29573507274928,views
2010-05-14T15:00:00Z,7.48885295573346,views
2010-05-15T15:00:00Z,7.27309259599952,views
2010-05-16T15:00:00Z,7.34665516317654,views
2010-05-17T15:00:00Z,7.473637108496209,views
2010-05-18T15:00:00Z,7.35564110297425,views
2010-05-19T15:00:00Z,7.2283884515736,views
2010-05-20T15:00:00Z,7.396948602621009,views
2010-05-21T15:00:00Z,7.47533923656674,views
2010-05-22T15:00:00Z,7.40974195408092,views
2010-05-23T15:00:00Z,7.346010209913289,views
2010-05-24T15:00:00Z,7.4079243225596,views
2010-05-25T15:00:00Z,7.38398945797851,views
2010-05-26T15:00:00Z,7.38087903556412,views
2010-05-27T15:00:00Z,7.206377291472251,views
2010-05-28T15:00:00Z,7.09340462586877,views
2010-05-29T15:00:00Z,7.109879463072269,views
2010-05-30T15:00:00Z,7.05531284333975,views
2010-05-31T15:00:00Z,7.1163941440934595,views
2010-06-01T15:00:00Z,7.19218205871325,views
2010-06-02T15:00:00Z,7.24921505711439,views
2010-06-03T15:00:00Z,7.4193805829186905,views
2010-06-04T15:00:00Z,7.56216163122565,views
2010-06-05T15:00:00Z,7.43307534889858,views
2010-06-06T15:00:00Z,7.28550654852279,views
2010-06-07T15:00:00Z,7.9355873855892005,views
2010-06-08T15:00:00Z,9.019542996701189,views
2010-06-09T15:00:00Z,7.22548147278229,views
2010-06-10T15:00:00Z,7.02731451403978,views
2010-06-11T15:00:00Z,6.7990558620587995,views
2010-06-12T15:00:00Z,5.44673737166631,views
2010-06-13T15:00:00Z,5.32300997913841,views
2010-06-14T15:00:00Z,5.26269018890489,views
2010-06-15T15:00:00Z,6.306275286948019,views
2010-06-16T15:00:00Z,6.652863029353349,views
2010-06-17T15:00:00Z,7.219642040130741,views
2010-06-18T15:00:00Z,7.38832785957711,views
2010-06-19T15:00:00Z,7.1388669999455185,views
2010-06-20T15:00:00Z,7.0431599159883405,views
2010-06-21T15:00:00Z,7.206377291472251,views
2010-06-22T15:00:00Z,7.029972911706389,views
2010-06-23T15:00:00Z,7.00760061395185,views
2010-06-24T15:00:00Z,6.918695219020469,views
2010-06-25T15:00:00Z,6.88448665204278,views
2010-06-27T15:00:00Z,6.137727054086231,views
2010-06-29T15:00:00Z,7.206377291472251,views
2010-06-30T15:00:00Z,7.137278437260389,views
2010-07-01T15:00:00Z,7.05444965813294,views
2010-07-02T15:00:00Z,7.11232744471091,views
2010-07-03T15:00:00Z,6.92657703322272,views
2010-07-04T15:00:00Z,6.81454289725996,views
2010-07-06T15:00:00Z,7.355001921105259,views
2010-07-11T15:00:00Z,7.131698510466911,views
2010-07-12T15:00:00Z,7.077498053569231,views
2010-07-13T15:00:00Z,7.24208235925696,views
2010-07-14T15:00:00Z,7.24708058458576,views
2010-07-15T15:00:00Z,7.646353722446,views
2010-07-16T15:00:00Z,7.456454555176211,views
2010-07-17T15:00:00Z,7.30988148582479,views
2010-07-18T15:00:00Z,7.23777819192344,views
2010-07-19T15:00:00Z,7.2751723194527695,views
2010-07-20T15:00:00Z,7.46908388492123,views
2010-07-21T15:00:00Z,7.450660796211539,views
2010-07-22T15:00:00Z,8.12740456269308,views
2010-07-23T15:00:00Z,7.774855766665519,views
2010-07-24T15:00:00Z,7.521317980199241,views
2010-07-25T15:00:00Z,7.549609165154529,views
2010-07-26T15:00:00Z,7.9497972161618495,views
2010-07-27T15:00:00Z,7.79770203551669,views
2010-07-28T15:00:00Z,7.79975331828725,views
2010-07-29T15:00:00Z,7.900266036767699,views
2010-07-30T15:00:00Z,7.85825418218603,views
2010-07-31T15:00:00Z,7.94165125293056,views
2010-08-01T15:00:00Z,7.67136092319064,views
2010-08-02T15:00:00Z,8.13534694890671,views
2010-08-03T15:00:00Z,8.687779491991769,views
2010-08-04T15:00:00Z,8.45318786144033,views
2010-08-05T15:00:00Z,8.06463647577422,views
2010-08-06T15:00:00Z,8.00936307663004,views
2010-08-07T15:00:00Z,7.87739718635329,views
2010-08-08T15:00:00Z,7.855157005881339,views
2010-08-09T15:00:00Z,8.140898460607849,views
2010-08-10T15:00:00Z,7.921172721587009,views
2010-08-11T15:00:00Z,7.9707403900071,views
2010-08-12T15:00:00Z,7.9651982906121805,views
2010-08-13T15:00:00Z,8.13476078241865,views
2010-08-14T15:00:00Z,7.79852305362521,views
2010-08-15T15:00:00Z,8.30770596654951,views
2010-08-16T15:00:00Z,8.28071107566285,views
2010-08-17T15:00:00Z,8.744488113852919,views
2010-08-18T15:00:00Z,8.59137258959049,views
2010-08-19T15:00:00Z,8.44052810648075,views
2010-08-20T15:00:00Z,8.50976567558744,views
2010-08-21T15:00:00Z,8.35514473946184,views
2010-08-22T15:00:00Z,8.28096440055337,views
2010-08-23T15:00:00Z,8.44052810648075,views
2010-08-24T15:00:00Z,8.31385226739821,views
2010-08-25T15:00:00Z,8.080856419640991,views
2010-08-26T15:00:00Z,8.18590748148232,views
2010-08-27T15:00:00Z,8.856803356728381,views
2010-08-28T15:00:00Z,8.07309119969315,views
2010-08-29T15:00:00Z,8.14148104145742,views
2010-08-30T15:00:00Z,8.18785544369562,views
2010-08-31T15:00:00Z,8.11522197256233,views
2010-09-01T15:00:00Z,8.15908865466791,views
2010-09-02T15:00:00Z,8.20439841814938,views
2010-09-03T15:00:00Z,8.28500889544988,views
2010-09-04T15:00:00Z,8.08271113423758,views
2010-09-05T15:00:00Z,8.24564690087386,views
2010-09-06T15:00:00Z,8.2220164372022,views
2010-09-07T15:00:00Z,8.45126704130007,views
2010-09-08T15:00:00Z,8.5519810169019,views
2010-09-09T15:00:00Z,8.62515033292133,views
2010-09-10T15:00:00Z,9.131946304548169,views
2010-09-11T15:00:00Z,8.339978571990429,views
2010-09-12T15:00:00Z,9.866200967750109,views
2010-09-13T15:00:00Z,9.27077674078001,views
2010-09-14T15:00:00Z,8.77183540978982,views
2010-09-15T15:00:00Z,8.494743062578651,views
2010-09-16T15:00:00Z,8.61631428228404,views
2010-09-17T15:00:00Z,8.94780609305705,views
2010-09-18T15:00:00Z,9.07577987858049,views
2010-09-19T15:00:00Z,9.50046944807102,views
2010-09-20T15:00:00Z,11.426103161014302,views
2010-09-21T15:00:00Z,9.29550838434606,views
2010-09-22T15:00:00Z,8.61721950548336,views
2010-09-23T15:00:00Z,8.47699600166482,views
2010-09-24T15:00:00Z,8.32772616646141,views
2010-09-25T15:00:00Z,8.30375241556341,views
2010-09-26T15:00:00Z,9.330431852234,views
2010-09-27T15:00:00Z,9.41613428495528,views
2010-09-28T15:00:00Z,8.92292493064183,views
2010-09-29T15:00:00Z,8.44591198941127,views
2010-09-30T15:00:00Z,8.31115254800169,views
2010-10-01T15:00:00Z,8.27052509505507,views
2010-10-02T15:00:00Z,8.20166019080868,views
2010-10-03T15:00:00Z,9.009814110527381,views
2010-10-04T15:00:00Z,9.309099143999449,views
2010-10-05T15:00:00Z,9.12847934549586,views
2010-10-06T15:00:00Z,8.44741429680832,views
2010-10-07T15:00:00Z,8.25426877009018,views
2010-10-08T15:00:00Z,8.32482129876878,views
2010-10-09T15:00:00Z,8.10288913464087,views
2010-10-10T15:00:00Z,9.15957325492253,views
2010-10-11T15:00:00Z,8.85109068766498,views
2010-10-12T15:00:00Z,9.54057893384188,views
2010-10-13T15:00:00Z,8.490438454107421,views
2010-10-14T15:00:00Z,8.56464913257253,views
2010-10-15T15:00:00Z,8.352318548226,views
2010-10-16T15:00:00Z,8.10440130792161,views
2010-10-17T15:00:00Z,9.15334665045606,views
2010-10-18T15:00:00Z,10.075295703313198,views
2010-10-19T15:00:00Z,8.71800933084636,views
2010-10-20T15:00:00Z,8.344742754417549,views
2010-10-21T15:00:00Z,8.2630748358026,views
2010-10-22T15:00:00Z,8.256088133814911,views
2010-10-23T15:00:00Z,8.00869818298853,views
2010-10-24T15:00:00Z,8.52971447196991,views
2010-10-25T15:00:00Z,8.861350110796,views
2010-10-26T15:00:00Z,9.78914235075127,views
2010-10-27T15:00:00Z,8.50025047068593,views
2010-10-28T15:00:00Z,8.405591014834929,views
2010-10-29T15:00:00Z,8.9441588309704,views
2010-10-30T15:00:00Z,8.866581653304,views
2010-10-31T15:00:00Z,9.01456876745782,views
2010-11-01T15:00:00Z,9.130105979265581,views
2010-11-02T15:00:00Z,10.2465097200211,views
2010-11-03T15:00:00Z,8.58969988220299,views
2010-11-04T15:00:00Z,8.65067458279072,views
2010-11-05T15:00:00Z,8.78124833323686,views
2010-11-06T15:00:00Z,8.333029939742909,views
2010-11-07T15:00:00Z,9.06762406977459,views
2010-11-08T15:00:00Z,9.52332462729018,views
2010-11-09T15:00:00Z,8.70996000607173,views
2010-11-10T15:00:00Z,8.37101068123816,views
2010-11-11T15:00:00Z,8.37770121259764,views
2010-11-12T15:00:00Z,8.40043463080604,views
2010-11-13T15:00:00Z,8.182838710766031,views
2010-11-14T15:00:00Z,8.8750074860484,views
2010-11-15T15:00:00Z,9.21034037197618,views
2010-11-16T15:00:00Z,8.714567550836481,views
2010-11-17T15:00:00Z,8.31752199628717,views
2010-11-18T15:00:00Z,8.55929436743487,views
2010-11-19T15:00:00Z,8.604654467186231,views
2010-11-20T15:00:00Z,8.73375513136489,views
2010-11-21T15:00:00Z,9.54057893384188,views
2010-11-22T15:00:00Z,10.1616893196654,views
2010-11-23T15:00:00Z,8.8167050156216,views
2010-11-24T15:00:00Z,8.31409733540581,views
2010-11-25T15:00:00Z,8.710619527942299,views
2010-11-26T15:00:00Z,8.74369111054302,views
2010-11-27T15:00:00Z,8.39231000926955,views
2010-11-28T15:00:00Z,9.23073106162392,views
2010-11-29T15:00:00Z,10.2561143136283,views
2010-11-30T15:00:00Z,8.9138193508572,views
2010-12-01T15:00:00Z,8.65032450401942,views
2010-12-02T15:00:00Z,8.390041405755749,views
2010-12-03T15:00:00Z,8.3091845276863,views
2010-12-04T15:00:00Z,8.22228507387272,views
2010-12-05T15:00:00Z,9.28238192484115,views
2010-12-06T15:00:00Z,9.922603669728359,views
2010-12-07T15:00:00Z,9.168893182062009,views
2010-12-08T15:00:00Z,8.74830491237962,views
2010-12-09T15:00:00Z,8.81507308884446,views
2010-12-10T15:00:00Z,9.76330552193627,views
2010-12-11T15:00:00Z,8.56883642456808,views
2010-12-12T15:00:00Z,8.92611897115338,views
2010-12-13T15:00:00Z,9.128913373280449,views
2010-12-14T15:00:00Z,9.719564714375199,views
2010-12-15T15:00:00Z,8.78124833323686,views
2010-12-16T15:00:00Z,8.48838210956212,views
2010-12-17T15:00:00Z,8.53640741034004,views
2010-12-18T15:00:00Z,8.14409846333852,views
2010-12-19T15:00:00Z,9.10664513563742,views
2010-12-20T15:00:00Z,9.11569996782206,views
2010-12-21T15:00:00Z,9.68421151274841,views
2010-12-22T15:00:00Z,8.800113946766311,views
2010-12-23T15:00:00Z,8.54752839121231,views
2010-12-24T15:00:00Z,8.3221510702129,views
2010-12-25T15:00:00Z,8.09529377684465,views
2010-12-26T15:00:00Z,8.923457979694971,views
2010-12-27T15:00:00Z,9.37974553683691,views
2010-12-28T15:00:00Z,8.90327158572421,views
2010-12-29T15:00:00Z,8.875566691990551,views
2010-12-30T15:00:00Z,8.44139147799996,views
2010-12-31T15:00:00Z,8.59674347017425,views
2011-01-01T15:00:00Z,9.00969189848934,views
2011-01-02T15:00:00Z,9.39897529082673,views
2011-01-03T15:00:00Z,9.993922230007339,views
2011-01-04T15:00:00Z,9.06149227523977,views
2011-01-05T15:00:00Z,8.971194463184471,views
2011-01-06T15:00:00Z,8.94689552388845,views
2011-01-07T15:00:00Z,9.186969385652938,views
2011-01-08T15:00:00Z,9.0980671294934,views
2011-01-09T15:00:00Z,10.8781037947059,views
2011-01-10T15:00:00Z,9.382695764458289,views
2011-01-11T15:00:00Z,9.198976041897131,views
2011-01-12T15:00:00Z,8.62119278143472,views
2011-01-13T15:00:00Z,8.61323037961318,views
2011-01-14T15:00:00Z,8.69517199877606,views
2011-01-15T15:00:00Z,8.72029728739272,views
2011-01-16T15:00:00Z,9.50031980347665,views
2011-01-17T15:00:00Z,9.34757739028127,views
2011-01-18T15:00:00Z,8.783702698635219,views
2011-01-19T15:00:00Z,8.70217786562968,views
2011-01-20T15:00:00Z,8.6821990260005,views
2011-01-21T15:00:00Z,8.48363640788739,views
2011-01-22T15:00:00Z,8.40916244720253,views
2011-01-23T15:00:00Z,8.97309789628247,views
2011-01-24T15:00:00Z,9.55030649785165,views
2011-01-25T15:00:00Z,8.786303878282581,views
2011-01-26T15:00:00Z,8.60813018640834,views
2011-01-27T15:00:00Z,8.49494758246892,views
2011-01-28T15:00:00Z,8.44870019497094,views
2011-01-29T15:00:00Z,8.19174002127746,views
2011-01-30T15:00:00Z,8.38091517312361,views
2011-01-31T15:00:00Z,9.073947747070632,views
2011-02-01T15:00:00Z,8.35608503102148,views
2011-02-02T15:00:00Z,8.3485378253861,views
2011-02-03T15:00:00Z,8.535033109544571,views
2011-02-04T15:00:00Z,8.434897948689411,views
2011-02-05T15:00:00Z,8.5354259596773,views
2011-02-06T15:00:00Z,8.99168672593482,views
2011-02-07T15:00:00Z,9.777130363659609,views
2011-02-08T15:00:00Z,8.638879709672839,views
2011-02-09T15:00:00Z,8.28324144138542,views
2011-02-10T15:00:00Z,8.273336598504489,views
2011-02-11T15:00:00Z,8.15908865466791,views
2011-02-12T15:00:00Z,7.913521017283889,views
2011-02-13T15:00:00Z,7.8407064517494,views
2011-02-14T15:00:00Z,8.02486215028641,views
2011-02-15T15:00:00Z,7.97143099776935,views
2011-02-16T15:00:00Z,8.47782846789396,views
